num_layers,units,mse,complexity,expr0,expr1,expr2
1,[1],0.543481707572937,348,0.00274*x_1**4.0/x_0**4.0 + 0.00351*x_1**3.0/x_0**3.0 + 0.0786*x_1**2.0/x_0**2.0 + 0.00023*x_1**3.0/x_0**2.0 + 0.00086*x_1**4.0/x_0**2.0 + 0.04917*x_1/x_0**1.0 + 0.00033*x_1**2.0/x_0**1.0 + 0.00055*x_1**3.0/x_0**1.0 - 0.00771*x_0/x_1**1.0 + 0.00022*x_0*x_1 + 3.0e-5*x_0*x_1**2.0 + 0.00256*x_0 - 0.01423*x_0**2.0/x_1**2.0 - 6.0e-5*x_0**2.0/x_1**1.0 + 2.0e-5*x_0**2.0*x_1 + 7.0e-5*x_0**2.0*x_1**2.0 + 0.00647*x_0**2.0 + 9.0e-5*x_0**3.0/x_1**3.0 - 3.0e-5*x_0**3.0/x_1**2.0 - 4.0e-5*x_0**3.0/x_1**1.0 + 2.0e-5*x_0**3.0 + 9.0e-5*x_0**4.0/x_1**4.0 - 9.0e-5*x_0**4.0/x_1**2.0 + 2.0e-5*x_0**4.0 + 0.00342*x_1 + 0.01262*x_1**2.0 + 4.0e-5*x_1**3.0 + 7.0e-5*x_1**4.0 + 1.97011,0.00664*x_1**4.0/x_0**4.0 + 0.00851*x_1**3.0/x_0**3.0 + 0.1907*x_1**2.0/x_0**2.0 + 0.00057*x_1**3.0/x_0**2.0 + 0.00208*x_1**4.0/x_0**2.0 + 0.1193*x_1/x_0**1.0 + 0.0008*x_1**2.0/x_0**1.0 + 0.00133*x_1**3.0/x_0**1.0 - 0.0187*x_0/x_1**1.0 + 0.00056*x_0*x_1 + 7.0e-5*x_0*x_1**2.0 + 0.0062*x_0 - 0.03453*x_0**2.0/x_1**2.0 - 0.00014*x_0**2.0/x_1**1.0 + 5.0e-5*x_0**2.0*x_1 + 0.00018*x_0**2.0*x_1**2.0 + 0.0157*x_0**2.0 + 0.00022*x_0**3.0/x_1**3.0 - 8.0e-5*x_0**3.0/x_1**2.0 - 0.0001*x_0**3.0/x_1**1.0 + 4.0e-5*x_0**3.0 + 0.00022*x_0**4.0/x_1**4.0 - 0.00021*x_0**4.0/x_1**2.0 + 5.0e-5*x_0**4.0 + 0.00828*x_1 + 0.03063*x_1**2.0 + 9.0e-5*x_1**3.0 + 0.00016*x_1**4.0 + 1.37922,0.01135*x_1**4.0/x_0**4.0 + 0.01456*x_1**3.0/x_0**3.0 + 0.32614*x_1**2.0/x_0**2.0 + 0.00097*x_1**3.0/x_0**2.0 + 0.00356*x_1**4.0/x_0**2.0 + 0.20402*x_1/x_0**1.0 + 0.00137*x_1**2.0/x_0**1.0 + 0.00228*x_1**3.0/x_0**1.0 - 0.03198*x_0/x_1**1.0 + 0.00095*x_0*x_1 + 0.00012*x_0*x_1**2.0 + 0.0106*x_0 - 0.05905*x_0**2.0/x_1**2.0 - 0.00025*x_0**2.0/x_1**1.0 + 8.0e-5*x_0**2.0*x_1 + 0.0003*x_0**2.0*x_1**2.0 + 0.02684*x_0**2.0 + 0.00038*x_0**3.0/x_1**3.0 - 0.00014*x_0**3.0/x_1**2.0 - 0.00018*x_0**3.0/x_1**1.0 + 6.0e-5*x_0**3.0 + 0.00038*x_0**4.0/x_1**4.0 - 0.00036*x_0**4.0/x_1**2.0 + 8.0e-5*x_0**4.0 + 0.01416*x_1 + 0.05237*x_1**2.0 + 0.00015*x_1**3.0 + 0.00028*x_1**4.0 + 2.08416
1,[2],0.03986646234989166,348,-0.00131*x_1**4.0/x_0**4.0 - 0.00767*x_1**3.0/x_0**3.0 + 0.03642*x_1**2.0/x_0**2.0 - 0.00044*x_1**3.0/x_0**2.0 - 0.00257*x_1**4.0/x_0**2.0 + 0.13988*x_1/x_0**1.0 - 0.00141*x_1**2.0/x_0**1.0 - 0.00753*x_1**3.0/x_0**1.0 - 0.01833*x_0/x_1**1.0 - 0.00209*x_0*x_1 - 6.0e-5*x_0*x_1**2.0 + 0.00364*x_0 - 0.01636*x_0**2.0/x_1**2.0 - 0.00013*x_0**2.0/x_1**1.0 - 4.0e-5*x_0**2.0*x_1 - 0.00022*x_0**2.0*x_1**2.0 + 0.01283*x_0**2.0 + 0.0003*x_0**3.0/x_1**3.0 - 2.0e-5*x_0**3.0/x_1**2.0 - 8.0e-5*x_0**3.0/x_1**1.0 - 2.0e-5*x_0**3.0 + 0.00013*x_0**4.0/x_1**4.0 - 7.0e-5*x_0**4.0/x_1**2.0 - 3.0e-5*x_0**4.0 + 0.01435*x_1 + 0.08608*x_1**2.0 - 9.0e-5*x_1**3.0 - 0.00025*x_1**4.0 + 0.85886,-0.00187*x_1**4.0/x_0**4.0 - 0.01097*x_1**3.0/x_0**3.0 + 0.05332*x_1**2.0/x_0**2.0 - 0.00062*x_1**3.0/x_0**2.0 - 0.00361*x_1**4.0/x_0**2.0 + 0.20367*x_1/x_0**1.0 - 0.00199*x_1**2.0/x_0**1.0 - 0.01059*x_1**3.0/x_0**1.0 - 0.02687*x_0/x_1**1.0 - 0.00305*x_0*x_1 - 8.0e-5*x_0*x_1**2.0 + 0.0053*x_0 - 0.02392*x_0**2.0/x_1**2.0 - 0.00019*x_0**2.0/x_1**1.0 - 5.0e-5*x_0**2.0*x_1 - 0.00028*x_0**2.0*x_1**2.0 + 0.01865*x_0**2.0 + 0.00044*x_0**3.0/x_1**3.0 - 3.0e-5*x_0**3.0/x_1**2.0 - 0.00012*x_0**3.0/x_1**1.0 - 2.0e-5*x_0**3.0 + 0.0002*x_0**4.0/x_1**4.0 - 0.00011*x_0**4.0/x_1**2.0 - 4.0e-5*x_0**4.0 + 0.02096*x_1 + 0.12563*x_1**2.0 - 8.0e-5*x_1**3.0 - 0.00024*x_1**4.0 + 0.68509,-0.00319*x_1**4.0/x_0**4.0 - 0.01873*x_1**3.0/x_0**3.0 + 0.09011*x_1**2.0/x_0**2.0 - 0.00106*x_1**3.0/x_0**2.0 - 0.00621*x_1**4.0/x_0**2.0 + 0.34499*x_1/x_0**1.0 - 0.00342*x_1**2.0/x_0**1.0 - 0.01821*x_1**3.0/x_0**1.0 - 0.04538*x_0/x_1**1.0 - 0.00517*x_0*x_1 - 0.00014*x_0*x_1**2.0 + 0.00898*x_0 - 0.04045*x_0**2.0/x_1**2.0 - 0.00033*x_0**2.0/x_1**1.0 - 9.0e-5*x_0**2.0*x_1 - 0.0005*x_0**2.0*x_1**2.0 + 0.03162*x_0**2.0 + 0.00074*x_0**3.0/x_1**3.0 - 5.0e-5*x_0**3.0/x_1**2.0 - 0.0002*x_0**3.0/x_1**1.0 - 4.0e-5*x_0**3.0 + 0.00033*x_0**4.0/x_1**4.0 - 0.00018*x_0**4.0/x_1**2.0 - 7.0e-5*x_0**4.0 + 0.03546*x_1 + 0.2126*x_1**2.0 - 0.00017*x_1**3.0 - 0.0005*x_1**4.0 + 1.52352
1,[4],0.002924941014498472,348,0.01562*x_1**4.0/x_0**4.0 + 0.11013*x_1**3.0/x_0**3.0 + 0.34549*x_1**2.0/x_0**2.0 - 0.00166*x_1**3.0/x_0**2.0 - 0.0057*x_1**4.0/x_0**2.0 + 0.52173*x_1/x_0**1.0 - 0.0061*x_1**2.0/x_0**1.0 - 0.02008*x_1**3.0/x_0**1.0 - 0.08168*x_0/x_1**1.0 + 0.03096*x_0*x_1 - 8.0e-5*x_0*x_1**2.0 + 0.00978*x_0 - 0.01284*x_0**2.0/x_1**2.0 + 0.00204*x_0**2.0/x_1**1.0 - 3.0e-5*x_0**2.0*x_1 - 0.00011*x_0**2.0*x_1**2.0 + 0.00681*x_0**2.0 + 0.00057*x_0**3.0/x_1**3.0 + 4.0e-5*x_0**3.0/x_1**2.0 + 0.0003*x_0**3.0/x_1**1.0 - 7.0e-5*x_0**3.0 + 6.0e-5*x_0**4.0/x_1**4.0 + 6.0e-5*x_0**4.0/x_1**2.0 - 5.0e-5*x_0**4.0 + 0.00979*x_1 + 0.0363*x_1**2.0 + 4.0e-5*x_1**3.0 + 6.0e-5*x_1**4.0 + 0.88532,0.01638*x_1**4.0/x_0**4.0 + 0.11544*x_1**3.0/x_0**3.0 + 0.37017*x_1**2.0/x_0**2.0 - 0.00122*x_1**3.0/x_0**2.0 - 0.0042*x_1**4.0/x_0**2.0 + 0.57861*x_1/x_0**1.0 - 0.00464*x_1**2.0/x_0**1.0 - 0.0148*x_1**3.0/x_0**1.0 - 0.0578*x_0/x_1**1.0 + 0.04087*x_0*x_1 - 0.00027*x_0*x_1**2.0 + 0.01127*x_0 - 0.0083*x_0**2.0/x_1**2.0 + 0.00227*x_0**2.0/x_1**1.0 - 0.00011*x_0**2.0*x_1 - 0.00039*x_0**2.0*x_1**2.0 + 0.00661*x_0**2.0 + 0.00068*x_0**3.0/x_1**3.0 - 3.0e-5*x_0**3.0/x_1**2.0 - 0.0002*x_0**3.0/x_1**1.0 - 5.0e-5*x_0**3.0 + 7.0e-5*x_0**4.0/x_1**4.0 - 4.0e-5*x_0**4.0/x_1**2.0 - 3.0e-5*x_0**4.0 + 0.01938*x_1 + 0.07004*x_1**2.0 + 2.0e-5*x_1**3.0 + 3.0e-5*x_1**4.0 + 0.775,0.03199*x_1**4.0/x_0**4.0 + 0.22549*x_1**3.0/x_0**3.0 + 0.71544*x_1**2.0/x_0**2.0 - 0.00288*x_1**3.0/x_0**2.0 - 0.00989*x_1**4.0/x_0**2.0 + 1.10003*x_1/x_0**1.0 - 0.01073*x_1**2.0/x_0**1.0 - 0.03486*x_1**3.0/x_0**1.0 - 0.13943*x_0/x_1**1.0 + 0.07181*x_0*x_1 - 0.00035*x_0*x_1**2.0 + 0.02104*x_0 - 0.02113*x_0**2.0/x_1**2.0 + 0.00431*x_0**2.0/x_1**1.0 - 0.00015*x_0**2.0*x_1 - 0.00051*x_0**2.0*x_1**2.0 + 0.01343*x_0**2.0 + 0.00124*x_0**3.0/x_1**3.0 + 1.0e-5*x_0**3.0/x_1**2.0 + 0.0001*x_0**3.0/x_1**1.0 - 0.00012*x_0**3.0 + 0.00012*x_0**4.0/x_1**4.0 + 2.0e-5*x_0**4.0/x_1**2.0 - 9.0e-5*x_0**4.0 + 0.02917*x_1 + 0.10633*x_1**2.0 + 6.0e-5*x_1**3.0 + 0.0001*x_1**4.0 + 1.66105
1,[8],0.004533379338681698,342,-0.00109*x_1**4.0/x_0**4.0 - 0.00861*x_1**3.0/x_0**3.0 + 0.05222*x_1**2.0/x_0**2.0 - 0.00104*x_1**3.0/x_0**2.0 - 0.00273*x_1**4.0/x_0**2.0 + 0.27619*x_1/x_0**1.0 - 0.00362*x_1**2.0/x_0**1.0 - 0.01072*x_1**3.0/x_0**1.0 - 0.04171*x_0/x_1**1.0 + 0.01898*x_0*x_1 - 7.0e-5*x_0*x_1**2.0 + 0.00753*x_0 - 0.01724*x_0**2.0/x_1**2.0 + 0.00219*x_0**2.0/x_1**1.0 - 5.0e-5*x_0**2.0*x_1 - 0.00014*x_0**2.0*x_1**2.0 + 0.00897*x_0**2.0 + 0.00057*x_0**3.0/x_1**3.0 - 1.0e-5*x_0**3.0/x_1**2.0 - 5.0e-5*x_0**3.0/x_1**1.0 - 4.0e-5*x_0**3.0 + 0.00011*x_0**4.0/x_1**4.0 - 2.0e-5*x_0**4.0/x_1**2.0 - 3.0e-5*x_0**4.0 + 0.02289*x_1 + 0.05638*x_1**2.0 - 9.0e-5*x_1**3.0 - 0.00011*x_1**4.0 + 0.98081,-0.00132*x_1**4.0/x_0**4.0 - 0.01037*x_1**3.0/x_0**3.0 + 0.12646*x_1**2.0/x_0**2.0 - 0.00019*x_1**3.0/x_0**2.0 - 0.0005*x_1**4.0/x_0**2.0 + 0.58132*x_1/x_0**1.0 + 0.00046*x_1**2.0/x_0**1.0 - 0.00198*x_1**3.0/x_0**1.0 - 0.04905*x_0/x_1**1.0 + 0.03219*x_0*x_1 - 0.00012*x_0*x_1**2.0 + 0.00338*x_0 - 0.01978*x_0**2.0/x_1**2.0 + 0.00338*x_0**2.0/x_1**1.0 - 9.0e-5*x_0**2.0*x_1 - 0.00023*x_0**2.0*x_1**2.0 - 0.00179*x_0**2.0 + 0.00055*x_0**3.0/x_1**3.0 + 4.0e-5*x_0**3.0/x_1**2.0 + 0.0002*x_0**3.0/x_1**1.0 + 0.0001*x_0**4.0/x_1**4.0 + 7.0e-5*x_0**4.0/x_1**2.0 + 0.03122*x_1 + 0.07189*x_1**2.0 - 0.00013*x_1**3.0 - 0.00017*x_1**4.0 + 1.20092,-0.00199*x_1**4.0/x_0**4.0 - 0.01567*x_1**3.0/x_0**3.0 + 0.17061*x_1**2.0/x_0**2.0 - 0.00091*x_1**3.0/x_0**2.0 - 0.00238*x_1**4.0/x_0**2.0 + 0.80027*x_1/x_0**1.0 - 0.00213*x_1**2.0/x_0**1.0 - 0.00937*x_1**3.0/x_0**1.0 - 0.10723*x_0/x_1**1.0 + 0.04572*x_0*x_1 - 0.00015*x_0*x_1**2.0 + 0.01578*x_0 - 0.04293*x_0**2.0/x_1**2.0 + 0.00505*x_0**2.0/x_1**1.0 - 0.00011*x_0**2.0*x_1 - 0.00029*x_0**2.0*x_1**2.0 + 0.01797*x_0**2.0 + 0.00134*x_0**3.0/x_1**3.0 + 3.0e-5*x_0**3.0/x_1**2.0 + 0.00016*x_0**3.0/x_1**1.0 - 0.00012*x_0**3.0 + 0.00025*x_0**4.0/x_1**4.0 + 6.0e-5*x_0**4.0/x_1**2.0 - 0.00011*x_0**4.0 + 0.05247*x_1 + 0.12596*x_1**2.0 - 0.00026*x_1**3.0 - 0.00034*x_1**4.0 + 2.06528
